x,y,z,dynamic pressure
0.05,0.21,0.21,1.59E+00
0.05,0.21,0.22,1.44E+00
0.05,0.21,0.23,1.31E+00
0.05,0.21,0.24,1.20E+00
0.05,0.21,0.25,1.08E+00
0.05,0.21,0.26,9.58E-01
0.05,0.21,0.27,8.39E-01
0.05,0.21,0.28,7.25E-01
0.05,0.21,0.29,6.19E-01
0.05,0.21,0.3,5.27E-01
0.05,0.21,0.31,4.52E-01
0.05,0.21,0.32,3.93E-01
0.05,0.21,0.33,3.51E-01
0.05,0.21,0.34,3.23E-01
0.05,0.21,0.35,3.09E-01
0.05,0.21,0.36,3.05E-01
0.05,0.21,0.37,3.09E-01
0.05,0.21,0.38,3.21E-01
0.05,0.21,0.39,3.37E-01
0.05,0.21,0.4,3.63E-01
0.05,0.21,0.41,3.97E-01
0.05,0.21,0.42,4.43E-01
0.05,0.21,0.43,5.03E-01
0.05,0.21,0.44,5.81E-01
0.05,0.21,0.45,6.85E-01
0.05,0.21,0.46,8.17E-01
0.05,0.21,0.47,9.80E-01
0.05,0.21,0.48,1.17E+00
0.05,0.21,0.49,1.27E+00
0.05,0.22,0,1.00E+01
0.05,0.22,0.01,9.77E+00
0.05,0.22,0.02,9.52E+00
0.05,0.22,0.03,9.38E+00
0.05,0.22,0.04,9.23E+00
0.05,0.22,0.05,9.12E+00
0.05,0.22,0.06,8.99E+00
0.05,0.22,0.07,8.85E+00
0.05,0.22,0.08,8.63E+00
0.05,0.22,0.09,8.32E+00
0.05,0.22,0.1,7.87E+00
0.05,0.22,0.11,7.27E+00
0.05,0.22,0.12,6.50E+00
0.05,0.22,0.13,5.61E+00
0.05,0.22,0.14,4.65E+00
0.05,0.22,0.15,3.73E+00
0.05,0.22,0.16,2.93E+00
0.05,0.22,0.17,2.32E+00
0.05,0.22,0.18,1.89E+00
0.05,0.22,0.19,1.63E+00
0.05,0.22,0.2,1.47E+00
0.05,0.22,0.21,1.35E+00
0.05,0.22,0.22,1.26E+00
0.05,0.22,0.23,1.16E+00
0.05,0.22,0.24,1.06E+00
0.05,0.22,0.25,9.56E-01
0.05,0.22,0.26,8.44E-01
0.05,0.22,0.27,7.35E-01
0.05,0.22,0.28,6.32E-01
0.05,0.22,0.29,5.42E-01
0.05,0.22,0.3,4.65E-01
0.05,0.22,0.31,4.05E-01
0.05,0.22,0.32,3.59E-01
0.05,0.22,0.33,3.27E-01
0.05,0.22,0.34,3.08E-01
0.05,0.22,0.35,2.99E-01
0.05,0.22,0.36,2.98E-01
0.05,0.22,0.37,3.03E-01
0.05,0.22,0.38,3.14E-01
0.05,0.22,0.39,3.31E-01
0.05,0.22,0.4,3.56E-01
0.05,0.22,0.41,3.89E-01
0.05,0.22,0.42,4.34E-01
0.05,0.22,0.43,4.90E-01
0.05,0.22,0.44,5.63E-01
0.05,0.22,0.45,6.57E-01
0.05,0.22,0.46,7.72E-01
0.05,0.22,0.47,9.06E-01
0.05,0.22,0.48,1.06E+00
0.05,0.22,0.49,1.14E+00
0.05,0.23,0,1.09E+01
0.05,0.23,0.01,1.06E+01
0.05,0.23,0.02,1.04E+01
0.05,0.23,0.03,1.01E+01
0.05,0.23,0.04,9.82E+00
0.05,0.23,0.05,9.50E+00
0.05,0.23,0.06,9.09E+00
0.05,0.23,0.07,8.60E+00
0.05,0.23,0.08,8.00E+00
0.05,0.23,0.09,7.30E+00
0.05,0.23,0.1,6.49E+00
0.05,0.23,0.11,5.60E+00
0.05,0.23,0.12,4.70E+00
0.05,0.23,0.13,3.83E+00
0.05,0.23,0.14,3.06E+00
0.05,0.23,0.15,2.44E+00
0.05,0.23,0.16,1.98E+00
0.05,0.23,0.17,1.68E+00
0.05,0.23,0.18,1.49E+00
0.05,0.23,0.19,1.37E+00
0.05,0.23,0.2,1.29E+00
0.05,0.23,0.21,1.22E+00
0.05,0.23,0.22,1.14E+00
0.05,0.23,0.23,1.05E+00
0.05,0.23,0.24,9.54E-01
0.05,0.23,0.25,8.52E-01
0.05,0.23,0.26,7.48E-01
0.05,0.23,0.27,6.49E-01
0.05,0.23,0.28,5.59E-01
0.05,0.23,0.29,4.81E-01
0.05,0.23,0.3,4.18E-01
0.05,0.23,0.31,3.69E-01
0.05,0.23,0.32,3.35E-01
0.05,0.23,0.33,3.12E-01
0.05,0.23,0.34,2.97E-01
0.05,0.23,0.35,2.92E-01
0.05,0.23,0.36,2.91E-01
0.05,0.23,0.37,2.97E-01
0.05,0.23,0.38,3.07E-01
0.05,0.23,0.39,3.25E-01
0.05,0.23,0.4,3.49E-01
0.05,0.23,0.41,3.81E-01
0.05,0.23,0.42,4.25E-01
0.05,0.23,0.43,4.80E-01
0.05,0.23,0.44,5.50E-01
0.05,0.23,0.45,6.37E-01
0.05,0.23,0.46,7.40E-01
0.05,0.23,0.47,8.57E-01
0.05,0.23,0.48,9.84E-01
0.05,0.23,0.49,1.05E+00
0.05,0.24,0,1.22E+01
0.05,0.24,0.01,1.19E+01
0.05,0.24,0.02,1.15E+01
0.05,0.24,0.03,1.12E+01
0.05,0.24,0.04,1.07E+01
0.05,0.24,0.05,1.01E+01
0.05,0.24,0.06,9.44E+00
0.05,0.24,0.07,8.63E+00
0.05,0.24,0.08,7.70E+00
0.05,0.24,0.09,6.68E+00
0.05,0.24,0.1,5.62E+00
0.05,0.24,0.11,4.60E+00
0.05,0.24,0.12,3.67E+00
0.05,0.24,0.13,2.90E+00
0.05,0.24,0.14,2.29E+00
0.05,0.24,0.15,1.87E+00
0.05,0.24,0.16,1.60E+00
0.05,0.24,0.17,1.43E+00
0.05,0.24,0.18,1.33E+00
0.05,0.24,0.19,1.26E+00
0.05,0.24,0.2,1.20E+00
0.05,0.24,0.21,1.13E+00
0.05,0.24,0.22,1.06E+00
0.05,0.24,0.23,9.69E-01
0.05,0.24,0.24,8.72E-01
0.05,0.24,0.25,7.73E-01
0.05,0.24,0.26,6.75E-01
0.05,0.24,0.27,5.84E-01
0.05,0.24,0.28,5.04E-01
0.05,0.24,0.29,4.36E-01
0.05,0.24,0.3,3.85E-01
0.05,0.24,0.31,3.45E-01
0.05,0.24,0.32,3.19E-01
0.05,0.24,0.33,3.01E-01
0.05,0.24,0.34,2.90E-01
0.05,0.24,0.35,2.87E-01
0.05,0.24,0.36,2.88E-01
0.05,0.24,0.37,2.93E-01
0.05,0.24,0.38,3.03E-01
0.05,0.24,0.39,3.20E-01
0.05,0.24,0.4,3.44E-01
0.05,0.24,0.41,3.75E-01
0.05,0.24,0.42,4.19E-01
0.05,0.24,0.43,4.73E-01
0.05,0.24,0.44,5.43E-01
0.05,0.24,0.45,6.27E-01
0.05,0.24,0.46,7.25E-01
0.05,0.24,0.47,8.34E-01
0.05,0.24,0.48,9.48E-01
0.05,0.24,0.49,1.00E+00
0.05,0.25,0,1.39E+01
0.05,0.25,0.01,1.36E+01
0.05,0.25,0.02,1.31E+01
0.05,0.25,0.03,1.26E+01
0.05,0.25,0.04,1.19E+01
0.05,0.25,0.05,1.11E+01
0.05,0.25,0.06,1.02E+01
0.05,0.25,0.07,9.09E+00
0.05,0.25,0.08,7.88E+00
0.05,0.25,0.09,6.61E+00
0.05,0.25,0.1,5.37E+00
0.05,0.25,0.11,4.25E+00
0.05,0.25,0.12,3.29E+00
0.05,0.25,0.13,2.56E+00
0.05,0.25,0.14,2.03E+00
0.05,0.25,0.15,1.69E+00
0.05,0.25,0.16,1.48E+00
0.05,0.25,0.17,1.36E+00
0.05,0.25,0.18,1.29E+00
0.05,0.25,0.19,1.23E+00
0.05,0.25,0.2,1.16E+00
0.05,0.25,0.21,1.09E+00
0.05,0.25,0.22,1.01E+00
0.05,0.25,0.23,9.18E-01
0.05,0.25,0.24,8.19E-01
0.05,0.25,0.25,7.19E-01
0.05,0.25,0.26,6.24E-01
0.05,0.25,0.27,5.38E-01
0.05,0.25,0.28,4.65E-01
0.05,0.25,0.29,4.06E-01
0.05,0.25,0.3,3.62E-01
0.05,0.25,0.31,3.30E-01
0.05,0.25,0.32,3.09E-01
0.05,0.25,0.33,2.95E-01
0.05,0.25,0.34,2.88E-01
0.05,0.25,0.35,2.85E-01
0.05,0.25,0.36,2.87E-01
0.05,0.25,0.37,2.92E-01
0.05,0.25,0.38,3.02E-01
0.05,0.25,0.39,3.17E-01
0.05,0.25,0.4,3.39E-01
0.05,0.25,0.41,3.72E-01
0.05,0.25,0.42,4.15E-01
0.05,0.25,0.43,4.71E-01
0.05,0.25,0.44,5.42E-01
0.05,0.25,0.45,6.28E-01
0.05,0.25,0.46,7.28E-01
0.05,0.25,0.47,8.38E-01
0.05,0.25,0.48,9.50E-01
0.05,0.25,0.49,1.00E+00
0.05,0.26,0,1.59E+01
0.05,0.26,0.01,1.56E+01
0.05,0.26,0.02,1.49E+01
0.05,0.26,0.03,1.43E+01
0.05,0.26,0.04,1.35E+01
0.05,0.26,0.05,1.24E+01
0.05,0.26,0.06,1.13E+01
0.05,0.26,0.07,9.90E+00
0.05,0.26,0.08,8.43E+00
0.05,0.26,0.09,6.94E+00
0.05,0.26,0.1,5.52E+00
0.05,0.26,0.11,4.28E+00
0.05,0.26,0.12,3.27E+00
0.05,0.26,0.13,2.52E+00
0.05,0.26,0.14,2.01E+00
0.05,0.26,0.15,1.69E+00
0.05,0.26,0.16,1.50E+00
0.05,0.26,0.17,1.39E+00
0.05,0.26,0.18,1.32E+00
0.05,0.26,0.19,1.25E+00
0.05,0.26,0.2,1.18E+00
0.05,0.26,0.21,1.09E+00
0.05,0.26,0.22,1.00E+00
0.05,0.26,0.23,9.01E-01
0.05,0.26,0.24,7.97E-01
0.05,0.26,0.25,6.93E-01
0.05,0.26,0.26,5.96E-01
0.05,0.26,0.27,5.11E-01
0.05,0.26,0.28,4.41E-01
0.05,0.26,0.29,3.87E-01
0.05,0.26,0.3,3.48E-01
0.05,0.26,0.31,3.22E-01
0.05,0.26,0.32,3.06E-01
0.05,0.26,0.33,2.97E-01
0.05,0.26,0.34,2.91E-01
0.05,0.26,0.35,2.89E-01
0.05,0.26,0.36,2.90E-01
0.05,0.26,0.37,2.94E-01
0.05,0.26,0.38,3.02E-01
0.05,0.26,0.39,3.16E-01
0.05,0.26,0.4,3.37E-01
0.05,0.26,0.41,3.69E-01
0.05,0.26,0.42,4.13E-01
0.05,0.26,0.43,4.71E-01
0.05,0.26,0.44,5.46E-01
0.05,0.26,0.45,6.39E-01
0.05,0.26,0.46,7.48E-01
0.05,0.26,0.47,8.68E-01
0.05,0.26,0.48,9.91E-01
0.05,0.26,0.49,1.05E+00
0.05,0.27,0,1.81E+01
0.05,0.27,0.01,1.77E+01
0.05,0.27,0.02,1.69E+01
0.05,0.27,0.03,1.61E+01
0.05,0.27,0.04,1.51E+01
0.05,0.27,0.05,1.38E+01
0.05,0.27,0.06,1.24E+01
0.05,0.27,0.07,1.07E+01
0.05,0.27,0.08,9.03E+00
0.05,0.27,0.09,7.32E+00
0.05,0.27,0.1,5.76E+00
0.05,0.27,0.11,4.41E+00
0.05,0.27,0.12,3.35E+00
0.05,0.27,0.13,2.58E+00
0.05,0.27,0.14,2.08E+00
0.05,0.27,0.15,1.78E+00
0.05,0.27,0.16,1.59E+00
0.05,0.27,0.17,1.48E+00
0.05,0.27,0.18,1.40E+00
0.05,0.27,0.19,1.32E+00
0.05,0.27,0.2,1.24E+00
0.05,0.27,0.21,1.15E+00
0.05,0.27,0.22,1.05E+00
0.05,0.27,0.23,9.48E-01
0.05,0.27,0.24,8.35E-01
0.05,0.27,0.25,7.21E-01
0.05,0.27,0.26,6.13E-01
0.05,0.27,0.27,5.18E-01
0.05,0.27,0.28,4.40E-01
0.05,0.27,0.29,3.84E-01
0.05,0.27,0.3,3.47E-01
0.05,0.27,0.31,3.26E-01
0.05,0.27,0.32,3.14E-01
0.05,0.27,0.33,3.07E-01
0.05,0.27,0.34,3.01E-01
0.05,0.27,0.35,2.98E-01
0.05,0.27,0.36,2.96E-01
0.05,0.27,0.37,2.98E-01
0.05,0.27,0.38,3.03E-01
0.05,0.27,0.39,3.15E-01
0.05,0.27,0.4,3.34E-01
0.05,0.27,0.41,3.66E-01
0.05,0.27,0.42,4.11E-01
0.05,0.27,0.43,4.72E-01
0.05,0.27,0.44,5.55E-01
0.05,0.27,0.45,6.58E-01
0.05,0.27,0.46,7.84E-01
0.05,0.27,0.47,9.24E-01
0.05,0.27,0.48,1.07E+00
0.05,0.27,0.49,1.14E+00
0.05,0.28,0,2.01E+01
0.05,0.28,0.01,1.95E+01
0.05,0.28,0.02,1.86E+01
0.05,0.28,0.03,1.76E+01
0.05,0.28,0.04,1.63E+01
0.05,0.28,0.05,1.49E+01
0.05,0.28,0.06,1.32E+01
0.05,0.28,0.07,1.13E+01
0.05,0.28,0.08,9.35E+00
0.05,0.28,0.09,7.49E+00
0.05,0.28,0.1,5.83E+00
0.05,0.28,0.11,4.45E+00
0.05,0.28,0.12,3.40E+00
0.05,0.28,0.13,2.67E+00
0.05,0.28,0.14,2.20E+00
0.05,0.28,0.15,1.92E+00
0.05,0.28,0.16,1.75E+00
0.05,0.28,0.17,1.64E+00
0.05,0.28,0.18,1.56E+00
0.05,0.28,0.19,1.50E+00
0.05,0.28,0.2,1.43E+00
0.05,0.28,0.21,1.36E+00
0.05,0.28,0.22,1.28E+00
0.05,0.28,0.23,1.18E+00
0.05,0.28,0.24,1.07E+00
0.05,0.28,0.25,9.31E-01
0.05,0.28,0.26,7.79E-01
0.05,0.28,0.27,6.29E-01
0.05,0.28,0.28,5.03E-01
0.05,0.28,0.29,4.18E-01
0.05,0.28,0.3,3.71E-01
0.05,0.28,0.31,3.48E-01
0.05,0.28,0.32,3.36E-01
0.05,0.28,0.33,3.28E-01
0.05,0.28,0.34,3.20E-01
0.05,0.28,0.35,3.13E-01
0.05,0.28,0.36,3.07E-01
0.05,0.28,0.37,3.04E-01
0.05,0.28,0.38,3.05E-01
0.05,0.28,0.39,3.13E-01
0.05,0.28,0.4,3.30E-01
0.05,0.28,0.41,3.61E-01
0.05,0.28,0.42,4.08E-01
0.05,0.28,0.43,4.74E-01
0.05,0.28,0.44,5.65E-01
0.05,0.28,0.45,6.83E-01
0.05,0.28,0.46,8.30E-01
0.05,0.28,0.47,1.00E+00
0.05,0.28,0.48,1.19E+00
0.05,0.28,0.49,1.28E+00
0.05,0.29,0,2.15E+01
0.05,0.29,0.01,2.08E+01
0.05,0.29,0.02,1.96E+01
0.05,0.29,0.03,1.84E+01
0.05,0.29,0.04,1.69E+01
0.05,0.29,0.05,1.52E+01
0.05,0.29,0.06,1.32E+01
0.05,0.29,0.07,1.12E+01
0.05,0.29,0.08,9.18E+00
0.05,0.29,0.09,7.29E+00
0.05,0.29,0.1,5.67E+00
0.05,0.29,0.11,4.37E+00
0.05,0.29,0.12,3.43E+00
0.05,0.29,0.13,2.78E+00
0.05,0.29,0.14,2.38E+00
0.05,0.29,0.15,2.15E+00
0.05,0.29,0.16,2.02E+00
0.05,0.29,0.17,1.96E+00
0.05,0.29,0.18,1.94E+00
0.05,0.29,0.19,1.94E+00
0.05,0.29,0.2,1.97E+00
0.05,0.29,0.21,2.00E+00
0.05,0.29,0.22,2.02E+00
0.05,0.29,0.23,1.98E+00
0.05,0.29,0.24,1.84E+00
0.05,0.29,0.25,1.58E+00
0.05,0.29,0.26,1.26E+00
0.05,0.29,0.27,9.31E-01
0.05,0.29,0.28,6.71E-01
0.05,0.29,0.29,5.12E-01
0.05,0.29,0.3,4.33E-01
0.05,0.29,0.31,3.98E-01
0.05,0.29,0.32,3.77E-01
0.05,0.29,0.33,3.63E-01
0.05,0.29,0.34,3.47E-01
0.05,0.29,0.35,3.32E-01
0.05,0.29,0.36,3.19E-01
0.05,0.29,0.37,3.09E-01
0.05,0.29,0.38,3.04E-01
0.05,0.29,0.39,3.08E-01
0.05,0.29,0.4,3.22E-01
0.05,0.29,0.41,3.53E-01
0.05,0.29,0.42,4.01E-01
0.05,0.29,0.43,4.74E-01
0.05,0.29,0.44,5.74E-01
0.05,0.29,0.45,7.09E-01
0.05,0.29,0.46,8.81E-01
0.05,0.29,0.47,1.09E+00
0.05,0.29,0.48,1.33E+00
0.05,0.29,0.49,1.44E+00
0.05,0.3,0,2.20E+01
0.05,0.3,0.01,2.12E+01
0.05,0.3,0.02,1.98E+01
0.05,0.3,0.03,1.83E+01
0.05,0.3,0.04,1.66E+01
0.05,0.3,0.05,1.47E+01
0.05,0.3,0.06,1.26E+01
0.05,0.3,0.07,1.05E+01
0.05,0.3,0.08,8.55E+00
0.05,0.3,0.09,6.81E+00
0.05,0.3,0.1,5.37E+00
0.05,0.3,0.11,4.27E+00
0.05,0.3,0.12,3.50E+00
0.05,0.3,0.13,3.01E+00
0.05,0.3,0.14,2.72E+00
0.05,0.3,0.15,2.60E+00
0.05,0.3,0.16,2.59E+00
0.05,0.3,0.17,2.68E+00
0.05,0.3,0.18,2.85E+00
0.05,0.3,0.19,3.09E+00
0.05,0.3,0.2,3.39E+00
0.05,0.3,0.21,3.65E+00
0.05,0.3,0.22,3.81E+00
0.05,0.3,0.23,3.74E+00
0.05,0.3,0.24,3.37E+00
0.05,0.3,0.25,2.73E+00
0.05,0.3,0.26,1.99E+00
0.05,0.3,0.27,1.34E+00
0.05,0.3,0.28,8.82E-01
0.05,0.3,0.29,6.36E-01
0.05,0.3,0.3,5.23E-01
0.05,0.3,0.31,4.69E-01
0.05,0.3,0.32,4.35E-01
0.05,0.3,0.33,4.06E-01
0.05,0.3,0.34,3.78E-01
0.05,0.3,0.35,3.51E-01
0.05,0.3,0.36,3.28E-01
0.05,0.3,0.37,3.10E-01
0.05,0.3,0.38,2.99E-01
0.05,0.3,0.39,3.00E-01
0.05,0.3,0.4,3.12E-01
0.05,0.3,0.41,3.43E-01
0.05,0.3,0.42,3.95E-01
0.05,0.3,0.43,4.75E-01
0.05,0.3,0.44,5.84E-01
0.05,0.3,0.45,7.35E-01
0.05,0.3,0.46,9.30E-01
0.05,0.3,0.47,1.17E+00
0.05,0.3,0.48,1.46E+00
0.05,0.3,0.49,1.60E+00
0.05,0.31,0,2.13E+01
0.05,0.31,0.01,2.04E+01
0.05,0.31,0.02,1.88E+01
0.05,0.31,0.03,1.72E+01
0.05,0.31,0.04,1.53E+01
0.05,0.31,0.05,1.34E+01
0.05,0.31,0.06,1.14E+01
0.05,0.31,0.07,9.43E+00
0.05,0.31,0.08,7.70E+00
0.05,0.31,0.09,6.25E+00
0.05,0.31,0.1,5.11E+00
0.05,0.31,0.11,4.30E+00
0.05,0.31,0.12,3.78E+00
0.05,0.31,0.13,3.50E+00
0.05,0.31,0.14,3.43E+00
0.05,0.31,0.15,3.54E+00
0.05,0.31,0.16,3.83E+00
0.05,0.31,0.17,4.28E+00
0.05,0.31,0.18,4.88E+00
0.05,0.31,0.19,5.56E+00
0.05,0.31,0.2,6.21E+00
0.05,0.31,0.21,6.64E+00
0.05,0.31,0.22,6.64E+00
0.05,0.31,0.23,6.09E+00
0.05,0.31,0.24,5.03E+00
0.05,0.31,0.25,3.70E+00
0.05,0.31,0.26,2.45E+00
0.05,0.31,0.27,1.54E+00
0.05,0.31,0.28,1.00E+00
0.05,0.31,0.29,7.36E-01
0.05,0.31,0.3,6.14E-01
0.05,0.31,0.31,5.46E-01
0.05,0.31,0.32,4.94E-01
0.05,0.31,0.33,4.48E-01
0.05,0.31,0.34,4.04E-01
0.05,0.31,0.35,3.64E-01
0.05,0.31,0.36,3.30E-01
0.05,0.31,0.37,3.04E-01
0.05,0.31,0.38,2.90E-01
0.05,0.31,0.39,2.88E-01
0.05,0.31,0.4,3.03E-01
0.05,0.31,0.41,3.37E-01
0.05,0.31,0.42,3.94E-01
0.05,0.31,0.43,4.79E-01
0.05,0.31,0.44,5.94E-01
0.05,0.31,0.45,7.57E-01
0.05,0.31,0.46,9.67E-01
0.05,0.31,0.47,1.24E+00
0.05,0.31,0.48,1.57E+00
0.05,0.31,0.49,1.72E+00
0.05,0.32,0,1.97E+01
0.05,0.32,0.01,1.87E+01
0.05,0.32,0.02,1.69E+01
0.05,0.32,0.03,1.53E+01
0.05,0.32,0.04,1.34E+01
0.05,0.32,0.05,1.17E+01
0.05,0.32,0.06,9.86E+00
0.05,0.32,0.07,8.28E+00
0.05,0.32,0.08,6.94E+00
0.05,0.32,0.09,5.88E+00
0.05,0.32,0.1,5.12E+00
0.05,0.32,0.11,4.66E+00
0.05,0.32,0.12,4.47E+00
0.05,0.32,0.13,4.53E+00
0.05,0.32,0.14,4.84E+00
0.05,0.32,0.15,5.40E+00
0.05,0.32,0.16,6.20E+00
0.05,0.32,0.17,7.20E+00
0.05,0.32,0.18,8.29E+00
0.05,0.32,0.19,9.28E+00
0.05,0.32,0.2,9.91E+00
0.05,0.32,0.21,9.88E+00
0.05,0.32,0.22,9.04E+00
0.05,0.32,0.23,7.47E+00
0.05,0.32,0.24,5.53E+00
0.05,0.32,0.25,3.69E+00
0.05,0.32,0.26,2.31E+00
0.05,0.32,0.27,1.45E+00
0.05,0.32,0.28,1.01E+00
0.05,0.32,0.29,8.01E-01
0.05,0.32,0.3,6.89E-01
0.05,0.32,0.31,6.10E-01
0.05,0.32,0.32,5.40E-01
0.05,0.32,0.33,4.77E-01
0.05,0.32,0.34,4.17E-01
0.05,0.32,0.35,3.65E-01
0.05,0.32,0.36,3.23E-01
0.05,0.32,0.37,2.94E-01
0.05,0.32,0.38,2.80E-01
0.05,0.32,0.39,2.82E-01
0.05,0.32,0.4,3.02E-01
0.05,0.32,0.41,3.41E-01
0.05,0.32,0.42,4.01E-01
0.05,0.32,0.43,4.87E-01
0.05,0.32,0.44,6.04E-01
0.05,0.32,0.45,7.71E-01
0.05,0.32,0.46,9.91E-01
0.05,0.32,0.47,1.29E+00
0.05,0.32,0.48,1.65E+00
0.05,0.32,0.49,1.82E+00
0.05,0.33,0,1.73E+01
0.05,0.33,0.01,1.63E+01
0.05,0.33,0.02,1.46E+01
0.05,0.33,0.03,1.30E+01
0.05,0.33,0.04,1.14E+01
0.05,0.33,0.05,9.90E+00
0.05,0.33,0.06,8.54E+00
0.05,0.33,0.07,7.40E+00
0.05,0.33,0.08,6.52E+00
0.05,0.33,0.09,5.92E+00
0.05,0.33,0.1,5.59E+00
0.05,0.33,0.11,5.56E+00
0.05,0.33,0.12,5.80E+00
0.05,0.33,0.13,6.36E+00
0.05,0.33,0.14,7.19E+00
0.05,0.33,0.15,8.30E+00
0.05,0.33,0.16,9.61E+00
0.05,0.33,0.17,1.10E+01
0.05,0.33,0.18,1.21E+01
0.05,0.33,0.19,1.27E+01
0.05,0.33,0.2,1.24E+01
0.05,0.33,0.21,1.12E+01
0.05,0.33,0.22,9.18E+00
0.05,0.33,0.23,6.77E+00
0.05,0.33,0.24,4.54E+00
0.05,0.33,0.25,2.87E+00
0.05,0.33,0.26,1.82E+00
0.05,0.33,0.27,1.27E+00
0.05,0.33,0.28,9.97E-01
0.05,0.33,0.29,8.46E-01
0.05,0.33,0.3,7.40E-01
0.05,0.33,0.31,6.48E-01
0.05,0.33,0.32,5.62E-01
0.05,0.33,0.33,4.84E-01
0.05,0.33,0.34,4.14E-01
0.05,0.33,0.35,3.56E-01
0.05,0.33,0.36,3.12E-01
0.05,0.33,0.37,2.86E-01
0.05,0.33,0.38,2.76E-01
0.05,0.33,0.39,2.85E-01
0.05,0.33,0.4,3.11E-01
0.05,0.33,0.41,3.51E-01
0.05,0.33,0.42,4.10E-01
0.05,0.33,0.43,4.96E-01
0.05,0.33,0.44,6.10E-01
0.05,0.33,0.45,7.76E-01
0.05,0.33,0.46,1.00E+00
0.05,0.33,0.47,1.31E+00
0.05,0.33,0.48,1.69E+00
0.05,0.33,0.49,1.88E+00
0.05,0.34,0,1.46E+01
0.05,0.34,0.01,1.37E+01
0.05,0.34,0.02,1.22E+01
0.05,0.34,0.03,1.09E+01
0.05,0.34,0.04,9.61E+00
0.05,0.34,0.05,8.55E+00
0.05,0.34,0.06,7.66E+00
0.05,0.34,0.07,7.00E+00
0.05,0.34,0.08,6.59E+00
0.05,0.34,0.09,6.46E+00
0.05,0.34,0.1,6.60E+00
0.05,0.34,0.11,7.04E+00
0.05,0.34,0.12,7.80E+00
0.05,0.34,0.13,8.85E+00
0.05,0.34,0.14,1.01E+01
0.05,0.34,0.15,1.15E+01
0.05,0.34,0.16,1.29E+01
0.05,0.34,0.17,1.38E+01
0.05,0.34,0.18,1.42E+01
0.05,0.34,0.19,1.36E+01
0.05,0.34,0.2,1.19E+01
0.05,0.34,0.21,9.61E+00
0.05,0.34,0.22,7.04E+00
0.05,0.34,0.23,4.74E+00
0.05,0.34,0.24,3.06E+00
0.05,0.34,0.25,2.02E+00
0.05,0.34,0.26,1.45E+00
0.05,0.34,0.27,1.16E+00
0.05,0.34,0.28,9.88E-01
0.05,0.34,0.29,8.61E-01
0.05,0.34,0.3,7.52E-01
0.05,0.34,0.31,6.49E-01
0.05,0.34,0.32,5.54E-01
0.05,0.34,0.33,4.69E-01
0.05,0.34,0.34,3.97E-01
0.05,0.34,0.35,3.41E-01
0.05,0.34,0.36,3.03E-01
0.05,0.34,0.37,2.83E-01
0.05,0.34,0.38,2.81E-01
0.05,0.34,0.39,2.95E-01
0.05,0.34,0.4,3.22E-01
0.05,0.34,0.41,3.63E-01
0.05,0.34,0.42,4.19E-01
0.05,0.34,0.43,5.00E-01
0.05,0.34,0.44,6.10E-01
0.05,0.34,0.45,7.70E-01
0.05,0.34,0.46,9.88E-01
0.05,0.34,0.47,1.30E+00
0.05,0.34,0.48,1.68E+00
0.05,0.34,0.49,1.88E+00
0.05,0.35,0,1.21E+01
0.05,0.35,0.01,1.13E+01
0.05,0.35,0.02,1.01E+01
0.05,0.35,0.03,9.18E+00
0.05,0.35,0.04,8.34E+00
0.05,0.35,0.05,7.72E+00
0.05,0.35,0.06,7.28E+00
0.05,0.35,0.07,7.08E+00
0.05,0.35,0.08,7.12E+00
0.05,0.35,0.09,7.43E+00
0.05,0.35,0.1,8.00E+00
0.05,0.35,0.11,8.85E+00
0.05,0.35,0.12,9.94E+00
0.05,0.35,0.13,1.12E+01
0.05,0.35,0.14,1.25E+01
0.05,0.35,0.15,1.36E+01
0.05,0.35,0.16,1.42E+01
0.05,0.35,0.17,1.40E+01
0.05,0.35,0.18,1.31E+01
0.05,0.35,0.19,1.13E+01
0.05,0.35,0.2,8.89E+00
0.05,0.35,0.21,6.46E+00
0.05,0.35,0.22,4.39E+00
0.05,0.35,0.23,2.92E+00
0.05,0.35,0.24,2.02E+00
0.05,0.35,0.25,1.53E+00
0.05,0.35,0.26,1.26E+00
0.05,0.35,0.27,1.09E+00
0.05,0.35,0.28,9.55E-01
0.05,0.35,0.29,8.34E-01
0.05,0.35,0.3,7.21E-01
0.05,0.35,0.31,6.14E-01
0.05,0.35,0.32,5.20E-01
0.05,0.35,0.33,4.38E-01
0.05,0.35,0.34,3.73E-01
0.05,0.35,0.35,3.25E-01
0.05,0.35,0.36,2.96E-01
0.05,0.35,0.37,2.85E-01
0.05,0.35,0.38,2.89E-01
0.05,0.35,0.39,3.05E-01
0.05,0.35,0.4,3.32E-01
0.05,0.35,0.41,3.70E-01
0.05,0.35,0.42,4.21E-01
0.05,0.35,0.43,4.96E-01
0.05,0.35,0.44,5.99E-01
0.05,0.35,0.45,7.46E-01
0.05,0.35,0.46,9.49E-01
0.05,0.35,0.47,1.23E+00
0.05,0.35,0.48,1.60E+00
0.05,0.35,0.49,1.79E+00
0.05,0.36,0,9.99E+00
0.05,0.36,0.01,9.39E+00
0.05,0.36,0.02,8.56E+00
0.05,0.36,0.03,8.04E+00
0.05,0.36,0.04,7.59E+00
0.05,0.36,0.05,7.37E+00
0.05,0.36,0.06,7.31E+00
0.05,0.36,0.07,7.48E+00
